hour,kWh per capita,demand
4646,0.79935,2348650.17
4647,0.780320833,2292738.672
4648,0.771179167,2265878.628
4649,0.764670833,2246755.842
4650,0.758108333,2227473.904
4651,0.750754167,2205865.893
4652,0.747375,2195937.225
4653,0.743479167,2184490.488
4654,0.703729167,2067697.038
4655,0.663670833,1949997.642
4656,0.62275,1829764.05
4657,0.596175,1751681.385
4658,0.574529167,1688081.598
4659,0.561995833,1651256.157
4660,0.552875,1624457.325
4661,0.549266667,1613855.321
4662,0.540625,1588464.375
4663,0.5669125,1665702.308
4664,0.611191667,1795803.356
4665,0.652204167,1916306.283
4666,0.677125,1989528.675
4667,0.697066667,2048121.281
4668,0.712458333,2093345.074
4669,0.722066667,2121576.281
4670,0.704425,2069741.535
4671,0.688820833,2023893.372
4672,0.687225,2019204.495
4673,0.688479167,2022889.488
4674,0.693166667,2036662.301
4675,0.698020833,2050924.812
4676,0.716845833,2106236.427
4677,0.745825,2191383.015
4678,0.711925,2091778.035
4679,0.665583333,1955616.949
4680,0.627616667,1844063.291
4681,0.595875,1750799.925
4682,0.580741667,1706335.166
4683,0.573766667,1685841.221
4684,0.586354167,1722825.813
4685,0.638729167,1876714.038
4686,0.697445833,2049235.347
4687,0.761120833,2236325.232
4688,0.8175375,2402088.683
4689,0.855916667,2514854.351
4690,0.8770375,2576911.583
4691,0.904091667,2656402.136
4692,0.921333333,2707061.599
4693,0.9135375,2684155.883
4694,0.899258333,2642200.834
4695,0.8992125,2642066.168
4696,0.8972875,2636410.133
4697,0.880666667,2587574.801
4698,0.8674625,2548778.318
4699,0.851995833,2503334.157
4700,0.84075,2470291.65
4701,0.8265875,2428679.393
4702,0.76635,2251689.57
4703,0.725895833,2132827.137
4704,0.686775,2017882.305
4705,0.651970833,1915620.702
4706,0.6358,1868107.56
4707,0.627141667,1842667.646
4708,0.630629167,1852914.618
4709,0.670995833,1971519.957
4710,0.716508333,2105244.784
4711,0.7729625,2271118.418
4712,0.827145833,2430319.887
4713,0.863175,2536180.785
4714,0.883116667,2594773.391
4715,0.907091667,2665216.736
4716,0.924691667,2716929.056
4717,0.916129167,2691770.718
4718,0.90275,2652460.05
4719,0.896795833,2634965.517
4720,0.8910375,2618046.383
4721,0.8728125,2564497.688
4722,0.8562125,2515723.568
4723,0.841133333,2471417.959
4724,0.828854167,2435339.313
4725,0.809658333,2378938.114
4726,0.759033333,2230191.739
4727,0.717454167,2108023.833
4728,0.6772375,1989859.223
4729,0.643133333,1889654.359
4730,0.63125,1854738.75
4731,0.621570833,1826299.422
4732,0.627191667,1842814.556
4733,0.667425,1961028.135
4734,0.7205,2116973.1
4735,0.7763875,2281181.753
4736,0.8287875,2435143.433
4737,0.858504167,2522456.943
4738,0.878495833,2581196.457
4739,0.900070833,2644588.122
4740,0.9156125,2690252.648
4741,0.9009,2647024.38
4742,0.884008333,2597393.284
4743,0.87855,2581355.61
4744,0.872795833,2564448.717
4745,0.8559375,2514915.563
4746,0.838541667,2463803.126
4747,0.822979167,2418077.388
4748,0.8113375,2383871.843
4749,0.795216667,2336505.611
4750,0.739975,2174194.545
4751,0.703266667,2066338.121
4752,0.666279167,1957661.448
4753,0.638566667,1876236.581
4754,0.6236125,1832298.248
4755,0.615354167,1808033.613
4756,0.625279167,1837195.248
4757,0.66125,1942884.75
4758,0.712516667,2093516.471
4759,0.765741667,2249902.166
4760,0.8221125,2415530.948
4761,0.854641667,2511108.146
4762,0.874983333,2570876.029
4763,0.901566667,2648983.181
4764,0.9194,2701381.08
4765,0.910466667,2675133.161
4766,0.898795833,2640841.917
4767,0.897420833,2636801.892
4768,0.890891667,2617617.896
4769,0.876766667,2576115.821
4770,0.864654167,2540526.873
4771,0.848795833,2493931.917
4772,0.8390625,2465333.438
4773,0.824383333,2422203.109
4774,0.771854167,2267861.913
4775,0.7295625,2143600.538
4776,0.686583333,2017319.149
4777,0.6534375,1919930.063
4778,0.637279167,1872453.648
4779,0.629783333,1850429.389
4780,0.631775,1856281.305
4781,0.671925,1974250.035
4782,0.721929167,2121172.278
4783,0.777275,2283789.405
4784,0.8357625,2455637.378
4785,0.8732375,2565746.423
4786,0.897504167,2637046.743
4787,0.923454167,2713293.033
4788,0.942758333,2770012.534
4789,0.932470833,2739785.802
4790,0.9141875,2686065.713
4791,0.9062875,2662853.933
4792,0.901170833,2647820.142
4793,0.884295833,2598238.017
4794,0.871666667,2561131.001
4795,0.855666667,2514119.801
4796,0.837375,2460375.225
4797,0.817904167,2403166.023
4798,0.768775,2258814.705
4799,0.736641667,2164400.546
4800,0.694416667,2040335.051
4801,0.657216667,1931034.011
4802,0.633058333,1860051.994
4803,0.6208875,1824291.653
4804,0.6114625,1796599.118
4805,0.6144625,1805413.718
4806,0.616020833,1809992.412
4807,0.651733333,1914922.879
4808,0.711804167,2091423.003
4809,0.7650625,2247906.638
4810,0.791754167,2326332.093
4811,0.8093125,2377921.988
4812,0.825145833,2424443.487
4813,0.8246625,2423023.358
4814,0.807725,2373257.595
4815,0.793875,2332563.525
4816,0.785954167,2309290.533
4817,0.777929167,2285711.478
4818,0.7756375,2278978.103
4819,0.774666667,2276125.601
4820,0.7743125,2275084.988
4821,0.772016667,2268339.371
4822,0.726258333,2133892.234
4823,0.684379167,2010842.868
4824,0.6435625,1890915.338
4825,0.611516667,1796758.271
4826,0.5894,1731775.08
4827,0.574966667,1689367.061
4828,0.566791667,1665347.276
4829,0.563554167,1655834.853
4830,0.555670833,1632672.042
4831,0.576816667,1694802.731
4832,0.622020833,1827621.612
4833,0.661816667,1944549.731
4834,0.6925125,2034740.228
4835,0.7176625,2108635.958
4836,0.742975,2183009.145
4837,0.760391667,2234182.796
4838,0.752125,2209893.675
4839,0.739179167,2171856.228
4840,0.732983333,2153651.629
4841,0.72845,2140331.79
4842,0.731241667,2148534.266
4843,0.734733333,2158793.479
4844,0.754091667,2215672.136
4845,0.781933333,2297476.519
4846,0.745545833,2190562.767
4847,0.699308333,2054707.744
4848,0.655658333,1926455.314
4849,0.624566667,1835101.781
4850,0.604458333,1776019.474
4851,0.597641667,1755990.746
4852,0.604066667,1774868.681
4853,0.656841667,1929932.186
4854,0.7126125,2093798.048
4855,0.780133333,2292187.759
4856,0.8486125,2493393.248
4857,0.890475,2616393.645
4858,0.918470833,2698651.002
4859,0.9544875,2804475.173
4860,0.976441667,2868980.906
4861,0.974429167,2863067.778
4862,0.96485,2834922.27
4863,0.962841667,2829021.386
4864,0.957441667,2813155.106
4865,0.936483333,2751575.329
4866,0.91875,2699471.25
4867,0.902820833,2652668.172
4868,0.888720833,2611239.552
4869,0.868716667,2552463.311
4870,0.809016667,2377052.771
4871,0.760025,2233105.455
4872,0.714875,2100445.725
4873,0.6823625,2004917.498
4874,0.662579167,1946790.108
4875,0.6509125,1912511.108
4876,0.6561,1927753.02
4877,0.695458333,2043395.674
4878,0.745675,2190942.285
4879,0.802791667,2358762.476
4880,0.866058333,2544652.594
4881,0.910095833,2674043.577
4882,0.938729167,2758174.038
4883,0.970225,2850715.095
4884,0.992175,2915208.585
4885,0.987220833,2900652.252
4886,0.977570833,2872298.622
4887,0.973104167,2859174.663
4888,0.9695,2848584.9
4889,0.9522125,2797790.768
4890,0.928433333,2727922.819
4891,0.8992,2642029.44
4892,0.8909625,2617826.018
4893,0.870795833,2558572.317
4894,0.805258333,2366010.034
4895,0.76325,2242581.15
4896,0.7184625,2110986.518
4897,0.687591667,2020281.836
4898,0.666808333,1959216.244
4899,0.656691667,1929491.456
4900,0.657908333,1933066.264
4901,0.6984,2052038.88
4902,0.743645833,2184980.187
4903,0.799775,2349898.905
4904,0.865629167,2543391.618
4905,0.9091625,2671301.258
4906,0.936433333,2751428.419
4907,0.969620833,2848939.932
4908,0.990204167,2909417.883
4909,0.984095833,2891470.377
4910,0.975666667,2866703.801
4911,0.971695833,2855036.697
4912,0.967879167,2843822.568
4913,0.947883333,2785070.809
4914,0.9312125,2736088.568
4915,0.905279167,2659891.248
4916,0.893595833,2625563.277
4917,0.871533333,2560739.239
4918,0.811166667,2383369.901
4919,0.767541667,2255190.926
4920,0.718958333,2112443.374
4921,0.680491667,1999420.616
4922,0.661116667,1942492.991
4923,0.648720833,1906071.552
4924,0.649233333,1907577.379
4925,0.681804167,2003277.003
4926,0.7202375,2116201.823
4927,0.770566667,2264078.981
4928,0.830258333,2439465.034
4929,0.872804167,2564473.203
4930,0.901533333,2648885.239
4931,0.936704167,2752224.183
4932,0.9580375,2814905.783
4933,0.951441667,2795525.906
4934,0.941820833,2767257.972
4935,0.9386125,2757831.248
4936,0.930466667,2733897.161
4937,0.9135125,2684082.428
4938,0.892366667,2621951.741
4939,0.869195833,2553871.197
4940,0.856695833,2517143.697
4941,0.840254167,2468834.793
4942,0.786316667,2310355.631
4943,0.7452875,2189803.733
4944,0.699425,2055050.535
4945,0.6678625,1962313.598
4946,0.6497125,1908985.268
4947,0.640129167,1880827.518
4948,0.637958333,1874449.174
4949,0.6802625,1998747.278
4950,0.728025,2139083.055
4951,0.777129167,2283360.918
4952,0.836704167,2458404.183
4953,0.873841667,2567521.586
4954,0.8947125,2628844.268
4955,0.9157625,2690693.378
4956,0.9275,2725180.5
4957,0.912208333,2680250.524
4958,0.888733333,2611276.279
4959,0.880316667,2586546.431
4960,0.873166667,2565538.301
4961,0.8547125,2511316.268
4962,0.83605,2456482.11
4963,0.817795833,2402847.717
4964,0.804845833,2364798.027
4965,0.78245,2298994.59
4966,0.733933333,2156442.919
4967,0.7079875,2080208.873
4968,0.6719875,1974433.673
4969,0.636395833,1869858.237
4970,0.617516667,1814387.471
4971,0.6048875,1777280.453
4972,0.595275,1749037.005
4973,0.5988625,1759577.798
4974,0.604483333,1776092.929
4975,0.635379167,1866871.068
4976,0.687641667,2020428.746
4977,0.727695833,2138115.897
4978,0.7454,2190134.28
4979,0.749345833,2201727.927
4980,0.759229167,2230767.138
4981,0.753183333,2213003.269
4982,0.733279167,2154520.848
4983,0.718670833,2111598.642
4984,0.7049,2071137.18
4985,0.701154167,2060131.173
4986,0.70275,2064820.05
4987,0.706520833,2075899.512
4988,0.715325,2101767.915
4989,0.712204167,2092598.283
4990,0.670420833,1969830.492
4991,0.632470833,1858325.802
4992,0.597825,1756529.415
4993,0.567204167,1666559.283
4994,0.549316667,1614002.231
4995,0.5398,1586040.36
4996,0.532254167,1563869.193
4997,0.5328625,1565656.598
4998,0.5233375,1537670.243
4999,0.545345833,1602335.127
5000,0.585279167,1719667.248
5001,0.620166667,1822173.701
5002,0.645820833,1897550.772
5003,0.663254167,1948773.393
5004,0.676154167,1986676.173
5005,0.6849,2012373.18
5006,0.669866667,1968202.241
5007,0.654829167,1924019.058
5008,0.650429167,1911090.978
5009,0.647366667,1902092.741
5010,0.6511875,1913319.113
5011,0.663108333,1948344.904
5012,0.689775,2026696.905
5013,0.7186375,2111500.703
5014,0.68375,2008994.25
5015,0.6404875,1881880.373
5016,0.602604167,1770571.563
5017,0.5739,1686232.98
5018,0.559941667,1645220.606
5019,0.556825,1636063.215
5020,0.565766667,1662335.621
5021,0.615804167,1809355.803
5022,0.668629167,1964566.218
5023,0.722883333,2123975.809
5024,0.784283333,2304381.289
5025,0.823791667,2420464.676
5026,0.844479167,2481248.688
5027,0.869733333,2555450.479
5028,0.8848,2599719.36
5029,0.872695833,2564154.897
5030,0.8499375,2497286.363
5031,0.8466125,2487516.848
5032,0.8431,2477196.42
5033,0.831525,2443186.755
5034,0.817225,2401170.495
5035,0.804216667,2362949.411
5036,0.8035375,2360953.883
5037,0.784958333,2306364.574
5038,0.727095833,2136352.977
5039,0.691533333,2031863.239
5040,0.651808333,1915143.244
5041,0.6230875,1830755.693
5042,0.609104167,1789669.863
5043,0.601558333,1767498.694
5044,0.607858333,1786009.354
5045,0.650820833,1912241.772
5046,0.696866667,2047533.641
5047,0.7437375,2185249.523
5048,0.796325,2339762.115
5049,0.8317375,2443811.123
5050,0.8490125,2494568.528
5051,0.8683375,2551349.243
5052,0.880833333,2588064.499
5053,0.865604167,2543318.163
5054,0.8461125,2486047.748
5055,0.840658333,2470022.314
5056,0.8371625,2459750.858
5057,0.820783333,2411625.589
5058,0.809075,2377224.165
5059,0.796225,2339468.295
5060,0.798020833,2344744.812
5061,0.781370833,2295823.782
5062,0.725479167,2131602.888
5063,0.688795833,2023819.917
5064,0.648116667,1904296.391
5065,0.616233333,1810616.779
5066,0.603320833,1772677.272
5067,0.59505,1748375.91
5068,0.599433333,1761255.019
5069,0.640095833,1880729.577
5070,0.6831,2007084.42
5071,0.7240375,2127366.983
5072,0.774529167,2275721.598
5073,0.807525,2372669.955
5074,0.826679167,2428948.728
5075,0.848420833,2492830.092
5076,0.861825,2532214.215
5077,0.848620833,2493417.732
5078,0.830020833,2438767.212
5079,0.82755,2431507.41
5080,0.825566667,2425679.981
5081,0.816283333,2398403.689
5082,0.804145833,2362741.287
5083,0.789583333,2319953.749
5084,0.792341667,2328058.286
5085,0.77515,2277545.73
5086,0.718983333,2112516.829
5087,0.688666667,2023440.401
5088,0.653308333,1919550.544
5089,0.623579167,1832200.308
5090,0.608320833,1787368.272
5091,0.601320833,1766800.872
5092,0.6061875,1781100.113
5093,0.650525,1911372.555
5094,0.6979125,2050606.508
5095,0.754395833,2216565.837
5096,0.8111125,2383210.748
5097,0.8395625,2466802.538
5098,0.862154167,2533181.373
5099,0.88975,2614263.45
5100,0.903141667,2653610.846
5101,0.890545833,2616601.767
5102,0.871808333,2561547.244
5103,0.865641667,2543428.346
5104,0.862820833,2535140.172
5105,0.852416667,2504570.651
5106,0.836979167,2459212.188
5107,0.8207875,2411637.833
5108,0.8187125,2405541.068
5109,0.797241667,2342455.466
5110,0.744670833,2187991.842
5111,0.696491667,2046431.816
5112,0.654825,1924006.815
5113,0.625883333,1838970.409
5114,0.610158333,1792767.214
5115,0.6009125,1765601.108
5116,0.607041667,1783609.826
5117,0.645866667,1897685.441
5118,0.686295833,2016474.417
5119,0.7451875,2189509.913
5120,0.799379167,2348735.868
5121,0.838054167,2462370.753
5122,0.866679167,2546476.728
5123,0.892395833,2622037.437
5124,0.904416667,2657357.051
5125,0.89055,2616614.01
5126,0.868175,2550871.785
5127,0.8589875,2523877.073
5128,0.851466667,2501779.361
5129,0.8438875,2479510.253
5130,0.8281875,2433380.513
5131,0.809933333,2379746.119
5132,0.804754167,2364528.693
5133,0.7833375,2301602.243
5134,0.7311,2148118.02
5135,0.68955,2026035.81
5136,0.6515625,1914420.938
5137,0.615908333,1809661.864
5138,0.5954,1749404.28
5139,0.582341667,1711036.286
5140,0.574483333,1687946.929
5141,0.580533333,1705723.039
5142,0.585154167,1719299.973
5143,0.6165625,1811583.938
5144,0.670995833,1971519.957
5145,0.717895833,2109321.537
5146,0.744858333,2188542.754
5147,0.763075,2242066.965
5148,0.778479167,2287327.488
5149,0.782645833,2299569.987
5150,0.767775,2255876.505
5151,0.752879167,2212109.568
5152,0.7416875,2179226.213
5153,0.735054167,2159736.153
5154,0.734191667,2157201.956
5155,0.730275,2145694.005
5156,0.742645833,2182041.987
5157,0.734891667,2159258.696
5158,0.691016667,2030345.171
5159,0.650133333,1910221.759
5160,0.6130625,1801300.238
5161,0.581579167,1708795.908
5162,0.562158333,1651733.614
5163,0.548329167,1611100.758
5164,0.543366667,1596519.941
5165,0.545558333,1602959.494
5166,0.534395833,1570161.837
5167,0.554270833,1628558.562
5168,0.594820833,1747702.572
5169,0.634691667,1864851.056
5170,0.667679167,1961774.928
5171,0.6883125,2022399.788
5172,0.7080125,2080282.328
5173,0.72535,2131223.37
5174,0.714479167,2099282.688
5175,0.700008333,2056764.484
5176,0.694025,2039184.255
5177,0.6884125,2022693.608
5178,0.6907375,2029524.923
5179,0.6961625,2045464.658
5180,0.7219625,2121270.218
5181,0.7379125,2168134.508
5182,0.6972625,2048696.678
5183,0.651954167,1915571.733
5184,0.611366667,1796317.541
5185,0.581125,1707461.475
5186,0.569295833,1672705.017
5187,0.562245833,1651990.707
5188,0.5663375,1664012.843
5189,0.612429167,1799439.378
5190,0.655333333,1925500.399
5191,0.7132125,2095560.968
5192,0.7755375,2278684.283
5193,0.814804167,2394057.603
5194,0.8444375,2481126.263
5195,0.872575,2563799.865
5196,0.8962125,2633251.568
5197,0.894695833,2628795.297
5198,0.879220833,2583326.652
5199,0.872795833,2564448.717
5200,0.8698375,2555756.543
5201,0.858383333,2522101.909
5202,0.840795833,2470426.317
5203,0.824741667,2423255.966
5204,0.831375,2442746.025
5205,0.812545833,2387422.167
5206,0.753433333,2213737.819
5207,0.701829167,2062114.458
5208,0.655175,1925035.185
5209,0.624129167,1833816.318
5210,0.605791667,1779937.076
5211,0.5984,1758218.88
5212,0.604991667,1777586.516
5213,0.641979167,1886263.188
5214,0.682320833,2004795.072
5215,0.738066667,2168587.481
5216,0.796245833,2339529.507
5217,0.835495833,2454853.857
5218,0.86395,2538457.89
5219,0.889791667,2614385.876
5220,0.908354167,2668926.213
5221,0.9072125,2665571.768
5222,0.891279167,2618756.448
5223,0.888391667,2610272.396
5224,0.8771125,2577131.948
5225,0.862095833,2533009.977
5226,0.847508333,2490148.984
5227,0.830620833,2440530.132
5228,0.8413125,2471944.388
5229,0.819025,2406459.255
5230,0.756379167,2222393.268
5231,0.702316667,2063546.831
5232,0.659920833,1938979.392
5233,0.629545833,1849731.567
5234,0.612066667,1798374.281
5235,0.6065625,1782201.938
5236,0.608408333,1787625.364
5237,0.648033333,1904051.539
5238,0.692166667,2033724.101
5239,0.74405,2186167.71
5240,0.801125,2353865.475
5241,0.8320375,2444692.583
5242,0.859254167,2524660.593
5243,0.882675,2593475.685
5244,0.897683333,2637573.169
5245,0.883745833,2596622.007
5246,0.861625,2531626.575
5247,0.854133333,2509614.559
5248,0.848366667,2492670.941
5249,0.8340375,2450568.983
5250,0.820516667,2410842.071
5251,0.809145833,2377432.287
5252,0.823695833,2420183.097
5253,0.8014,2354673.48
5254,0.747495833,2196292.257
5255,0.6992,2054389.44
5256,0.6571125,1930727.948
5257,0.6231875,1831049.513
5258,0.608604167,1788200.763
5259,0.600408333,1764119.764
5260,0.604504167,1776154.143
5261,0.6382875,1875416.333
5262,0.676966667,1989063.461
5263,0.733804167,2156063.403
5264,0.801216667,2354134.811
5265,0.8442875,2480685.533
5266,0.8740375,2568096.983
5267,0.904304167,2657026.503
5268,0.922404167,2710207.923
5269,0.9164875,2692823.573
5270,0.89805,2638650.51
5271,0.893116667,2624155.391
5272,0.8870875,2606440.493
5273,0.8750125,2570961.728
5274,0.854779167,2511512.148
5275,0.838583333,2463925.549
5276,0.844833333,2482289.299
5277,0.827916667,2432584.751
5278,0.769704167,2261544.783
5279,0.715075,2101033.365
5280,0.670429167,1969854.978
5281,0.635579167,1867458.708
5282,0.619616667,1820557.691
5283,0.610420833,1793538.492
5284,0.610008333,1792326.484
5285,0.6461875,1898628.113
5286,0.6848,2012079.36
5287,0.737329167,2166420.558
5288,0.801,2353498.2
5289,0.8481125,2491924.148
5290,0.879870833,2585236.482
5291,0.907470833,2666330.802
5292,0.929395833,2730750.837
5293,0.920695833,2705188.497
5294,0.8979125,2638246.508
5295,0.890408333,2616197.764
5296,0.881604167,2590329.363
5297,0.866625,2546317.575
5298,0.847366667,2489732.741
5299,0.828920833,2435535.192
5300,0.828166667,2433319.301
5301,0.808070833,2374273.722
5302,0.754666667,2217361.601
5303,0.713108333,2095254.904
5304,0.666420833,1958077.692
5305,0.632133333,1857334.159
5306,0.607283333,1784319.889
5307,0.5910375,1736586.383
5308,0.584708333,1717990.024
5309,0.590425,1734786.735
5310,0.593991667,1745266.316
5311,0.625145833,1836803.487
5312,0.684133333,2010120.559
5313,0.735041667,2159699.426
5314,0.761208333,2236582.324
5315,0.782975,2300537.145
5316,0.799783333,2349923.389
5317,0.798825,2347107.615
5318,0.78175,2296937.85
5319,0.766879167,2253244.368
5320,0.7570875,2224474.493
5321,0.74835,2198801.97
5322,0.7392,2171917.44
5323,0.734083333,2156883.649
5324,0.752075,2209746.765
5325,0.737041667,2165575.826
5326,0.6927625,2035474.778
5327,0.6544,1922758.08
5328,0.61355,1802732.61
5329,0.582625,1711868.775
5330,0.562175,1651782.585
5331,0.549095833,1613353.377
5332,0.545529167,1602873.798
5333,0.547295833,1608064.617
5334,0.5367875,1577189.033
5335,0.5483125,1611051.788
5336,0.5888125,1730048.888
5337,0.630170833,1851567.942
5338,0.661891667,1944770.096
5339,0.682995833,2006778.357
5340,0.700366667,2057817.341
5341,0.710683333,2088129.769
5342,0.695670833,2044020.042
5343,0.680041667,1998098.426
5344,0.671625,1973368.575
5345,0.667079167,1960012.008
5346,0.665191667,1954466.156
5347,0.669420833,1966892.292
5348,0.704204167,2069092.683
5349,0.711358333,2090113.054
5350,0.671179167,1972058.628
5351,0.629154167,1848580.773
5352,0.592520833,1740944.712
5353,0.564991667,1660058.516
5354,0.5504625,1617368.918
5355,0.542479167,1593912.288
5356,0.548725,1612263.795
5357,0.580925,1706873.835
5358,0.619366667,1819823.141
5359,0.665554167,1955531.253
5360,0.722070833,2121588.522
5361,0.7546875,2217422.813
5362,0.7763875,2281181.753
5363,0.795879167,2338452.168
5364,0.807241667,2371837.466
5365,0.799658333,2349556.114
5366,0.783245833,2301332.907
5367,0.773316667,2272159.031
5368,0.762108333,2239226.704
5369,0.755954167,2221144.533
5370,0.747429167,2196096.378
5371,0.735616667,2161388.891
5372,0.760075,2233252.365
5373,0.7402125,2174892.368
5374,0.684341667,2010732.686
5375,0.641691667,1885418.456
5376,0.6013625,1766923.298
5377,0.5751375,1689869.003
5378,0.562025,1651341.855
5379,0.5542875,1628607.533
5380,0.55885,1642013.07
5381,0.588704167,1729730.583
5382,0.622979167,1830437.388
5383,0.662066667,1945284.281
5384,0.709170833,2083685.742
5385,0.7427,2182201.14
5386,0.763825,2244270.615
5387,0.7874625,2313722.318
5388,0.804458333,2363659.474
5389,0.7977875,2344059.233
5390,0.778566667,2287584.581
5391,0.771670833,2267323.242
5392,0.765975,2250587.745
5393,0.758120833,2227510.632
5394,0.746125,2192264.475
5395,0.739308333,2172235.744
5396,0.766016667,2250710.171
5397,0.742433333,2181417.619
5398,0.688033333,2021579.539
5399,0.646575,1899766.665
5400,0.607908333,1786156.264
5401,0.5782875,1699124.333
5402,0.562054167,1651427.553
5403,0.553408333,1626024.364
5404,0.560045833,1645526.667
5405,0.5895875,1732325.993
5406,0.624020833,1833498.012
5407,0.6656625,1955849.558
5408,0.7164375,2105036.663
5409,0.751954167,2209391.733
5410,0.777416667,2284205.651
5411,0.80305,2359521.51
5412,0.822633333,2417061.259
5413,0.819220833,2407034.652
5414,0.8034375,2360660.063
5415,0.7924375,2328339.863
5416,0.789633333,2320100.659
5417,0.780066667,2291991.881
5418,0.769079167,2259708.408
5419,0.75555,2219957.01
5420,0.77385,2273726.07
5421,0.752408333,2210726.164
5422,0.6981,2051157.42
5423,0.659108333,1936592.104
5424,0.618704167,1817876.583
5425,0.586441667,1723082.906
5426,0.568966667,1671737.861
5427,0.554870833,1630321.482
5428,0.5496375,1614944.903
5429,0.554220833,1628411.652
5430,0.553233333,1625510.179
5431,0.566566667,1664686.181
5432,0.603291667,1772591.576
5433,0.6438625,1891796.798
5434,0.676,1986223.2
5435,0.700025,2056813.455
5436,0.718308333,2110533.544
5437,0.724983333,2130146.029
5438,0.711616667,2090872.091
5439,0.698783333,2053165.189
5440,0.6908125,2029745.288
5441,0.686558333,2017245.694
5442,0.6800375,1998086.183
5443,0.6822125,2004476.768
5444,0.712079167,2092231.008
5445,0.7155125,2102318.828
5446,0.67605,1986370.11
5447,0.638841667,1877044.586
5448,0.602245833,1769518.707
5449,0.572266667,1681433.921
5450,0.5581125,1639846.148
5451,0.549620833,1614895.932
5452,0.5529125,1624567.508
5453,0.5781,1698573.42
5454,0.607333333,1784466.799
5455,0.643091667,1889531.936
5456,0.696566667,2046652.181
5457,0.733425,2154949.335
5458,0.761016667,2236019.171
5459,0.782866667,2300218.841
5460,0.807783333,2373428.989
5461,0.812583333,2387532.349
5462,0.802729167,2358578.838
5463,0.7968,2341157.76
5464,0.790516667,2322696.071
5465,0.781675,2296717.485
5466,0.770833333,2264862.499
5467,0.762045833,2239043.067
5468,0.7828125,2300059.688
5469,0.757808333,2226592.444
5470,0.708825,2082669.615
5471,0.6685125,1964223.428
5472,0.6257625,1838615.378
5473,0.591225,1737137.295
5474,0.569320833,1672778.472
5475,0.555566667,1632365.981
5476,0.551083333,1619193.049
5477,0.561433333,1649603.419
5478,0.562979167,1654145.388
5479,0.586666667,1723744.001
5480,0.6429375,1889078.963
5481,0.692604167,2035009.563
5482,0.723558333,2125959.094
5483,0.751154167,2207041.173
5484,0.771875,2267923.125
5485,0.777054167,2283140.553
5486,0.764866667,2247331.241
5487,0.7530375,2212574.783
5488,0.74235,2181172.77
5489,0.735575,2161266.465
5490,0.7257625,2132435.378
5491,0.72205,2121527.31
5492,0.747683333,2196843.169
5493,0.729004167,2141960.043
5494,0.682954167,2006655.933
5495,0.641945833,1886165.247
5496,0.6032625,1772505.878
5497,0.5728375,1683111.143
5498,0.552954167,1624689.933
5499,0.541975,1592430.945
5500,0.539595833,1585440.477
5501,0.5379375,1580567.963
5502,0.528729167,1553512.038
5503,0.541379167,1590680.268
5504,0.578875,1700850.525
5505,0.622670833,1829531.442
5506,0.657745833,1932588.807
5507,0.684595833,2011479.477
5508,0.70835,2081273.97
5509,0.723679167,2126314.128
5510,0.710379167,2087236.068
5511,0.699366667,2054879.141
5512,0.688995833,2024407.557
5513,0.683379167,2007904.668
5514,0.6802375,1998673.823
5515,0.683325,2007745.515
5516,0.718641667,2111512.946
5517,0.719275,2113373.805
5518,0.682625,2005688.775
5519,0.642691667,1888356.656
5520,0.601758333,1768086.334
5521,0.572891667,1683270.296
5522,0.557658333,1638511.714
5523,0.551225,1619609.295
5524,0.558441667,1640813.306
5525,0.599408333,1761181.564
5526,0.64475,1894404.45
5527,0.695329167,2043016.158
5528,0.752,2209526.4
5529,0.7909375,2323932.563
5530,0.818625,2405283.975
5531,0.8425625,2475617.138
5532,0.863383333,2536792.909
5533,0.864754167,2540820.693
5534,0.8460375,2485827.383
5535,0.834008333,2450483.284
5536,0.82655,2428569.21
5537,0.807320833,2372070.072
5538,0.7918625,2326650.398
5539,0.7837875,2302924.433
5540,0.8102875,2380786.733
5541,0.77665,2281953.03
5542,0.720291667,2116360.976
5543,0.675170833,1983786.942
5544,0.632220833,1857591.252
5545,0.604620833,1776496.932
5546,0.59075,1735741.65
5547,0.58295,1712823.69
5548,0.585345833,1719863.127
5549,0.621295833,1825491.417
5550,0.665345833,1954919.127
5551,0.705979167,2074307.988
5552,0.756925,2223997.035
5553,0.791920833,2326821.792
5554,0.814645833,2393592.387
5555,0.83695,2459126.49
5556,0.851204167,2501008.083
5557,0.8379125,2461954.508
5558,0.815929167,2397363.078
5559,0.803091667,2359643.936
5560,0.794933333,2335673.119
5561,0.779683333,2290865.569
5562,0.765116667,2248065.791
5563,0.761833333,2238418.699
5564,0.7871875,2312914.313
5565,0.753316667,2213395.031
5566,0.701304167,2060571.903
5567,0.6567625,1929699.578
5568,0.617229167,1813542.738
5569,0.59035,1734566.37
5570,0.5781625,1698757.058
5571,0.573108333,1683906.904
5572,0.5800875,1704413.093
5573,0.614858333,1806576.754
5574,0.657820833,1932809.172
5575,0.6955,2043518.1
5576,0.744525,2187563.355
5577,0.777466667,2284352.561
5578,0.798491667,2346128.216
5579,0.822525,2416742.955
5580,0.8403375,2469079.643
5581,0.837125,2459640.675
5582,0.82065,2411233.83
5583,0.814620833,2393518.932
5584,0.805641667,2367136.346
5585,0.79615,2339247.93
5586,0.7829875,2300573.873
5587,0.77345,2272550.79
5588,0.796725,2340937.395
5589,0.7591875,2230644.713
